#Header as per the description in tests/validateCat.py.  The columns (if they
#exist) must be labeled with these names, although not necessarily in this order.  Columns that have
#no default listed must exist.  There are other caveats in settings.py
#id| ra| decl| umag| gmag| rmag| imag| zmag| ymag| specname| muRa| muDec| distance| doRed| varDictionary
6094|211.818182|-27.151515|20.0470|20.0470|20.0470|20.0470|20.0470|20.0470|sed_flat_norm.txt.gz|0.|0.|64.8460|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.8460}
6095|211.818182|-27.121212|20.0475|20.0475|20.0475|20.0475|20.0475|20.0475|sed_flat_norm.txt.gz|0.|0.|64.8550|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.8550}
6096|211.818182|-27.090909|20.0480|20.0480|20.0480|20.0480|20.0480|20.0480|sed_flat_norm.txt.gz|0.|0.|64.8640|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.8640}
6097|211.818182|-27.060606|20.0485|20.0485|20.0485|20.0485|20.0485|20.0485|sed_flat_norm.txt.gz|0.|0.|64.8730|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.8730}
6098|211.818182|-27.030303|20.0490|20.0490|20.0490|20.0490|20.0490|20.0490|sed_flat_norm.txt.gz|0.|0.|64.8820|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.8820}
6099|211.818182|-27.000000|20.0495|20.0495|20.0495|20.0495|20.0495|20.0495|sed_flat_norm.txt.gz|0.|0.|64.8910|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.8910}
6100|211.848485|-30.000000|20.0500|20.0500|20.0500|20.0500|20.0500|20.0500|sed_flat_norm.txt.gz|0.|0.|64.9000|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.9000}
6101|211.848485|-29.969697|20.0505|20.0505|20.0505|20.0505|20.0505|20.0505|sed_flat_norm.txt.gz|0.|0.|64.9090|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.9090}
6102|211.848485|-29.939394|20.0510|20.0510|20.0510|20.0510|20.0510|20.0510|sed_flat_norm.txt.gz|0.|0.|64.9180|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.9180}
6103|211.848485|-29.909091|20.0515|20.0515|20.0515|20.0515|20.0515|20.0515|sed_flat_norm.txt.gz|0.|0.|64.9270|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.9270}
6104|211.848485|-29.878788|20.0520|20.0520|20.0520|20.0520|20.0520|20.0520|sed_flat_norm.txt.gz|0.|0.|64.9360|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.9360}
6105|211.848485|-29.848485|20.0525|20.0525|20.0525|20.0525|20.0525|20.0525|sed_flat_norm.txt.gz|0.|0.|64.9450|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.9450}
6106|211.848485|-29.818182|20.0530|20.0530|20.0530|20.0530|20.0530|20.0530|sed_flat_norm.txt.gz|0.|0.|64.9540|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.9540}
6107|211.848485|-29.787879|20.0535|20.0535|20.0535|20.0535|20.0535|20.0535|sed_flat_norm.txt.gz|0.|0.|64.9630|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.9630}
6108|211.848485|-29.757576|20.0540|20.0540|20.0540|20.0540|20.0540|20.0540|sed_flat_norm.txt.gz|0.|0.|64.9720|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.9720}
6109|211.848485|-29.727273|20.0545|20.0545|20.0545|20.0545|20.0545|20.0545|sed_flat_norm.txt.gz|0.|0.|64.9810|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.9810}
6110|211.848485|-29.696970|20.0550|20.0550|20.0550|20.0550|20.0550|20.0550|sed_flat_norm.txt.gz|0.|0.|64.9900|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':55.9900}
6111|211.848485|-29.666667|20.0555|20.0555|20.0555|20.0555|20.0555|20.0555|sed_flat_norm.txt.gz|0.|0.|64.9990|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':55.9990}
6112|211.848485|-29.636364|20.0560|20.0560|20.0560|20.0560|20.0560|20.0560|sed_flat_norm.txt.gz|0.|0.|65.0080|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.0080}
6113|211.848485|-29.606061|20.0565|20.0565|20.0565|20.0565|20.0565|20.0565|sed_flat_norm.txt.gz|0.|0.|65.0170|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.0170}
6114|211.848485|-29.575758|20.0570|20.0570|20.0570|20.0570|20.0570|20.0570|sed_flat_norm.txt.gz|0.|0.|65.0260|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.0260}
6115|211.848485|-29.545455|20.0575|20.0575|20.0575|20.0575|20.0575|20.0575|sed_flat_norm.txt.gz|0.|0.|65.0350|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.0350}
6116|211.848485|-29.515152|20.0580|20.0580|20.0580|20.0580|20.0580|20.0580|sed_flat_norm.txt.gz|0.|0.|65.0440|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.0440}
6117|211.848485|-29.484848|20.0585|20.0585|20.0585|20.0585|20.0585|20.0585|sed_flat_norm.txt.gz|0.|0.|65.0530|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.0530}
6118|211.848485|-29.454545|20.0590|20.0590|20.0590|20.0590|20.0590|20.0590|sed_flat_norm.txt.gz|0.|0.|65.0620|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.0620}
6119|211.848485|-29.424242|20.0595|20.0595|20.0595|20.0595|20.0595|20.0595|sed_flat_norm.txt.gz|0.|0.|65.0710|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.0710}
6120|211.848485|-29.393939|20.0600|20.0600|20.0600|20.0600|20.0600|20.0600|sed_flat_norm.txt.gz|0.|0.|65.0800|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.0800}
6121|211.848485|-29.363636|20.0605|20.0605|20.0605|20.0605|20.0605|20.0605|sed_flat_norm.txt.gz|0.|0.|65.0890|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.0890}
6122|211.848485|-29.333333|20.0610|20.0610|20.0610|20.0610|20.0610|20.0610|sed_flat_norm.txt.gz|0.|0.|65.0980|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.0980}
6123|211.848485|-29.303030|20.0615|20.0615|20.0615|20.0615|20.0615|20.0615|sed_flat_norm.txt.gz|0.|0.|65.1070|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.1070}
6124|211.848485|-29.272727|20.0620|20.0620|20.0620|20.0620|20.0620|20.0620|sed_flat_norm.txt.gz|0.|0.|65.1160|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.1160}
6125|211.848485|-29.242424|20.0625|20.0625|20.0625|20.0625|20.0625|20.0625|sed_flat_norm.txt.gz|0.|0.|65.1250|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.1250}
6126|211.848485|-29.212121|20.0630|20.0630|20.0630|20.0630|20.0630|20.0630|sed_flat_norm.txt.gz|0.|0.|65.1340|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.1340}
6127|211.848485|-29.181818|20.0635|20.0635|20.0635|20.0635|20.0635|20.0635|sed_flat_norm.txt.gz|0.|0.|65.1430|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.1430}
6128|211.848485|-29.151515|20.0640|20.0640|20.0640|20.0640|20.0640|20.0640|sed_flat_norm.txt.gz|0.|0.|65.1520|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.1520}
6129|211.848485|-29.121212|20.0645|20.0645|20.0645|20.0645|20.0645|20.0645|sed_flat_norm.txt.gz|0.|0.|65.1610|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.1610}
6130|211.848485|-29.090909|20.0650|20.0650|20.0650|20.0650|20.0650|20.0650|sed_flat_norm.txt.gz|0.|0.|65.1700|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.1700}
6131|211.848485|-29.060606|20.0655|20.0655|20.0655|20.0655|20.0655|20.0655|sed_flat_norm.txt.gz|0.|0.|65.1790|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.1790}
6132|211.848485|-29.030303|20.0660|20.0660|20.0660|20.0660|20.0660|20.0660|sed_flat_norm.txt.gz|0.|0.|65.1880|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.1880}
6133|211.848485|-29.000000|20.0665|20.0665|20.0665|20.0665|20.0665|20.0665|sed_flat_norm.txt.gz|0.|0.|65.1970|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.1970}
6134|211.848485|-28.969697|20.0670|20.0670|20.0670|20.0670|20.0670|20.0670|sed_flat_norm.txt.gz|0.|0.|65.2060|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.2060}
6135|211.848485|-28.939394|20.0675|20.0675|20.0675|20.0675|20.0675|20.0675|sed_flat_norm.txt.gz|0.|0.|65.2150|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.2150}
6136|211.848485|-28.909091|20.0680|20.0680|20.0680|20.0680|20.0680|20.0680|sed_flat_norm.txt.gz|0.|0.|65.2240|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.2240}
6137|211.848485|-28.878788|20.0685|20.0685|20.0685|20.0685|20.0685|20.0685|sed_flat_norm.txt.gz|0.|0.|65.2330|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.2330}
6138|211.848485|-28.848485|20.0690|20.0690|20.0690|20.0690|20.0690|20.0690|sed_flat_norm.txt.gz|0.|0.|65.2420|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.2420}
6139|211.848485|-28.818182|20.0695|20.0695|20.0695|20.0695|20.0695|20.0695|sed_flat_norm.txt.gz|0.|0.|65.2510|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.2510}
6140|211.848485|-28.787879|20.0700|20.0700|20.0700|20.0700|20.0700|20.0700|sed_flat_norm.txt.gz|0.|0.|65.2600|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.2600}
6141|211.848485|-28.757576|20.0705|20.0705|20.0705|20.0705|20.0705|20.0705|sed_flat_norm.txt.gz|0.|0.|65.2690|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.2690}
6142|211.848485|-28.727273|20.0710|20.0710|20.0710|20.0710|20.0710|20.0710|sed_flat_norm.txt.gz|0.|0.|65.2780|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.2780}
6143|211.848485|-28.696970|20.0715|20.0715|20.0715|20.0715|20.0715|20.0715|sed_flat_norm.txt.gz|0.|0.|65.2870|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.2870}
6144|211.848485|-28.666667|20.0720|20.0720|20.0720|20.0720|20.0720|20.0720|sed_flat_norm.txt.gz|0.|0.|65.2960|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.2960}
6145|211.848485|-28.636364|20.0725|20.0725|20.0725|20.0725|20.0725|20.0725|sed_flat_norm.txt.gz|0.|0.|65.3050|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.3050}
6146|211.848485|-28.606061|20.0730|20.0730|20.0730|20.0730|20.0730|20.0730|sed_flat_norm.txt.gz|0.|0.|65.3140|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.3140}
6147|211.848485|-28.575758|20.0735|20.0735|20.0735|20.0735|20.0735|20.0735|sed_flat_norm.txt.gz|0.|0.|65.3230|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.3230}
6148|211.848485|-28.545455|20.0740|20.0740|20.0740|20.0740|20.0740|20.0740|sed_flat_norm.txt.gz|0.|0.|65.3320|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.3320}
6149|211.848485|-28.515152|20.0745|20.0745|20.0745|20.0745|20.0745|20.0745|sed_flat_norm.txt.gz|0.|0.|65.3410|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.3410}
6150|211.848485|-28.484848|20.0750|20.0750|20.0750|20.0750|20.0750|20.0750|sed_flat_norm.txt.gz|0.|0.|65.3500|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.3500}
6151|211.848485|-28.454545|20.0755|20.0755|20.0755|20.0755|20.0755|20.0755|sed_flat_norm.txt.gz|0.|0.|65.3590|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.3590}
6152|211.848485|-28.424242|20.0760|20.0760|20.0760|20.0760|20.0760|20.0760|sed_flat_norm.txt.gz|0.|0.|65.3680|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.3680}
6153|211.848485|-28.393939|20.0765|20.0765|20.0765|20.0765|20.0765|20.0765|sed_flat_norm.txt.gz|0.|0.|65.3770|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.3770}
6154|211.848485|-28.363636|20.0770|20.0770|20.0770|20.0770|20.0770|20.0770|sed_flat_norm.txt.gz|0.|0.|65.3860|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.3860}
6155|211.848485|-28.333333|20.0775|20.0775|20.0775|20.0775|20.0775|20.0775|sed_flat_norm.txt.gz|0.|0.|65.3950|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.3950}
6156|211.848485|-28.303030|20.0780|20.0780|20.0780|20.0780|20.0780|20.0780|sed_flat_norm.txt.gz|0.|0.|65.4040|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.4040}
6157|211.848485|-28.272727|20.0785|20.0785|20.0785|20.0785|20.0785|20.0785|sed_flat_norm.txt.gz|0.|0.|65.4130|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.4130}
6158|211.848485|-28.242424|20.0790|20.0790|20.0790|20.0790|20.0790|20.0790|sed_flat_norm.txt.gz|0.|0.|65.4220|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.4220}
6159|211.848485|-28.212121|20.0795|20.0795|20.0795|20.0795|20.0795|20.0795|sed_flat_norm.txt.gz|0.|0.|65.4310|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.4310}
6160|211.848485|-28.181818|20.0800|20.0800|20.0800|20.0800|20.0800|20.0800|sed_flat_norm.txt.gz|0.|0.|65.4400|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.4400}
6161|211.848485|-28.151515|20.0805|20.0805|20.0805|20.0805|20.0805|20.0805|sed_flat_norm.txt.gz|0.|0.|65.4490|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.4490}
6162|211.848485|-28.121212|20.0810|20.0810|20.0810|20.0810|20.0810|20.0810|sed_flat_norm.txt.gz|0.|0.|65.4580|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.4580}
6163|211.848485|-28.090909|20.0815|20.0815|20.0815|20.0815|20.0815|20.0815|sed_flat_norm.txt.gz|0.|0.|65.4670|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.4670}
6164|211.848485|-28.060606|20.0820|20.0820|20.0820|20.0820|20.0820|20.0820|sed_flat_norm.txt.gz|0.|0.|65.4760|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.4760}
6165|211.848485|-28.030303|20.0825|20.0825|20.0825|20.0825|20.0825|20.0825|sed_flat_norm.txt.gz|0.|0.|65.4850|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.4850}
6166|211.848485|-28.000000|20.0830|20.0830|20.0830|20.0830|20.0830|20.0830|sed_flat_norm.txt.gz|0.|0.|65.4940|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.4940}
6167|211.848485|-27.969697|20.0835|20.0835|20.0835|20.0835|20.0835|20.0835|sed_flat_norm.txt.gz|0.|0.|65.5030|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.5030}
6168|211.848485|-27.939394|20.0840|20.0840|20.0840|20.0840|20.0840|20.0840|sed_flat_norm.txt.gz|0.|0.|65.5120|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.5120}
6169|211.848485|-27.909091|20.0845|20.0845|20.0845|20.0845|20.0845|20.0845|sed_flat_norm.txt.gz|0.|0.|65.5210|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.5210}
6170|211.848485|-27.878788|20.0850|20.0850|20.0850|20.0850|20.0850|20.0850|sed_flat_norm.txt.gz|0.|0.|65.5300|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.5300}
6171|211.848485|-27.848485|20.0855|20.0855|20.0855|20.0855|20.0855|20.0855|sed_flat_norm.txt.gz|0.|0.|65.5390|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.5390}
6172|211.848485|-27.818182|20.0860|20.0860|20.0860|20.0860|20.0860|20.0860|sed_flat_norm.txt.gz|0.|0.|65.5480|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.5480}
6173|211.848485|-27.787879|20.0865|20.0865|20.0865|20.0865|20.0865|20.0865|sed_flat_norm.txt.gz|0.|0.|65.5570|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.5570}
6174|211.848485|-27.757576|20.0870|20.0870|20.0870|20.0870|20.0870|20.0870|sed_flat_norm.txt.gz|0.|0.|65.5660|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.5660}
6175|211.848485|-27.727273|20.0875|20.0875|20.0875|20.0875|20.0875|20.0875|sed_flat_norm.txt.gz|0.|0.|65.5750|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.5750}
6176|211.848485|-27.696970|20.0880|20.0880|20.0880|20.0880|20.0880|20.0880|sed_flat_norm.txt.gz|0.|0.|65.5840|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.5840}
6177|211.848485|-27.666667|20.0885|20.0885|20.0885|20.0885|20.0885|20.0885|sed_flat_norm.txt.gz|0.|0.|65.5930|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.5930}
6178|211.848485|-27.636364|20.0890|20.0890|20.0890|20.0890|20.0890|20.0890|sed_flat_norm.txt.gz|0.|0.|65.6020|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.6020}
6179|211.848485|-27.606061|20.0895|20.0895|20.0895|20.0895|20.0895|20.0895|sed_flat_norm.txt.gz|0.|0.|65.6110|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.6110}
6180|211.848485|-27.575758|20.0900|20.0900|20.0900|20.0900|20.0900|20.0900|sed_flat_norm.txt.gz|0.|0.|65.6200|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.6200}
6181|211.848485|-27.545455|20.0905|20.0905|20.0905|20.0905|20.0905|20.0905|sed_flat_norm.txt.gz|0.|0.|65.6290|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.6290}
6182|211.848485|-27.515152|20.0910|20.0910|20.0910|20.0910|20.0910|20.0910|sed_flat_norm.txt.gz|0.|0.|65.6380|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.6380}
6183|211.848485|-27.484848|20.0915|20.0915|20.0915|20.0915|20.0915|20.0915|sed_flat_norm.txt.gz|0.|0.|65.6470|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.6470}
6184|211.848485|-27.454545|20.0920|20.0920|20.0920|20.0920|20.0920|20.0920|sed_flat_norm.txt.gz|0.|0.|65.6560|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.6560}
6185|211.848485|-27.424242|20.0925|20.0925|20.0925|20.0925|20.0925|20.0925|sed_flat_norm.txt.gz|0.|0.|65.6650|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.6650}
6186|211.848485|-27.393939|20.0930|20.0930|20.0930|20.0930|20.0930|20.0930|sed_flat_norm.txt.gz|0.|0.|65.6740|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.6740}
6187|211.848485|-27.363636|20.0935|20.0935|20.0935|20.0935|20.0935|20.0935|sed_flat_norm.txt.gz|0.|0.|65.6830|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.6830}
6188|211.848485|-27.333333|20.0940|20.0940|20.0940|20.0940|20.0940|20.0940|sed_flat_norm.txt.gz|0.|0.|65.6920|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.6920}
6189|211.848485|-27.303030|20.0945|20.0945|20.0945|20.0945|20.0945|20.0945|sed_flat_norm.txt.gz|0.|0.|65.7010|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.7010}
6190|211.848485|-27.272727|20.0950|20.0950|20.0950|20.0950|20.0950|20.0950|sed_flat_norm.txt.gz|0.|0.|65.7100|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.7100}
6191|211.848485|-27.242424|20.0955|20.0955|20.0955|20.0955|20.0955|20.0955|sed_flat_norm.txt.gz|0.|0.|65.7190|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.7190}
6192|211.848485|-27.212121|20.0960|20.0960|20.0960|20.0960|20.0960|20.0960|sed_flat_norm.txt.gz|0.|0.|65.7280|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.7280}
6193|211.848485|-27.181818|20.0965|20.0965|20.0965|20.0965|20.0965|20.0965|sed_flat_norm.txt.gz|0.|0.|65.7370|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.7370}
6194|211.848485|-27.151515|20.0970|20.0970|20.0970|20.0970|20.0970|20.0970|sed_flat_norm.txt.gz|0.|0.|65.7460|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.7460}
6195|211.848485|-27.121212|20.0975|20.0975|20.0975|20.0975|20.0975|20.0975|sed_flat_norm.txt.gz|0.|0.|65.7550|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.7550}
6196|211.848485|-27.090909|20.0980|20.0980|20.0980|20.0980|20.0980|20.0980|sed_flat_norm.txt.gz|0.|0.|65.7640|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.7640}
6197|211.848485|-27.060606|20.0985|20.0985|20.0985|20.0985|20.0985|20.0985|sed_flat_norm.txt.gz|0.|0.|65.7730|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.7730}
6198|211.848485|-27.030303|20.0990|20.0990|20.0990|20.0990|20.0990|20.0990|sed_flat_norm.txt.gz|0.|0.|65.7820|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.7820}
6199|211.848485|-27.000000|20.0995|20.0995|20.0995|20.0995|20.0995|20.0995|sed_flat_norm.txt.gz|0.|0.|65.7910|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.7910}
6200|211.878788|-30.000000|20.1000|20.1000|20.1000|20.1000|20.1000|20.1000|sed_flat_norm.txt.gz|0.|0.|65.8000|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.8000}
6201|211.878788|-29.969697|20.1005|20.1005|20.1005|20.1005|20.1005|20.1005|sed_flat_norm.txt.gz|0.|0.|65.8090|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.8090}
6202|211.878788|-29.939394|20.1010|20.1010|20.1010|20.1010|20.1010|20.1010|sed_flat_norm.txt.gz|0.|0.|65.8180|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.8180}
6203|211.878788|-29.909091|20.1015|20.1015|20.1015|20.1015|20.1015|20.1015|sed_flat_norm.txt.gz|0.|0.|65.8270|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.8270}
6204|211.878788|-29.878788|20.1020|20.1020|20.1020|20.1020|20.1020|20.1020|sed_flat_norm.txt.gz|0.|0.|65.8360|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.8360}
6205|211.878788|-29.848485|20.1025|20.1025|20.1025|20.1025|20.1025|20.1025|sed_flat_norm.txt.gz|0.|0.|65.8450|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.8450}
6206|211.878788|-29.818182|20.1030|20.1030|20.1030|20.1030|20.1030|20.1030|sed_flat_norm.txt.gz|0.|0.|65.8540|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.8540}
6207|211.878788|-29.787879|20.1035|20.1035|20.1035|20.1035|20.1035|20.1035|sed_flat_norm.txt.gz|0.|0.|65.8630|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.8630}
6208|211.878788|-29.757576|20.1040|20.1040|20.1040|20.1040|20.1040|20.1040|sed_flat_norm.txt.gz|0.|0.|65.8720|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.8720}
6209|211.878788|-29.727273|20.1045|20.1045|20.1045|20.1045|20.1045|20.1045|sed_flat_norm.txt.gz|0.|0.|65.8810|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.8810}
6210|211.878788|-29.696970|20.1050|20.1050|20.1050|20.1050|20.1050|20.1050|sed_flat_norm.txt.gz|0.|0.|65.8900|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.8900}
6211|211.878788|-29.666667|20.1055|20.1055|20.1055|20.1055|20.1055|20.1055|sed_flat_norm.txt.gz|0.|0.|65.8990|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.8990}
6212|211.878788|-29.636364|20.1060|20.1060|20.1060|20.1060|20.1060|20.1060|sed_flat_norm.txt.gz|0.|0.|65.9080|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.9080}
6213|211.878788|-29.606061|20.1065|20.1065|20.1065|20.1065|20.1065|20.1065|sed_flat_norm.txt.gz|0.|0.|65.9170|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.9170}
6214|211.878788|-29.575758|20.1070|20.1070|20.1070|20.1070|20.1070|20.1070|sed_flat_norm.txt.gz|0.|0.|65.9260|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.9260}
6215|211.878788|-29.545455|20.1075|20.1075|20.1075|20.1075|20.1075|20.1075|sed_flat_norm.txt.gz|0.|0.|65.9350|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.9350}
6216|211.878788|-29.515152|20.1080|20.1080|20.1080|20.1080|20.1080|20.1080|sed_flat_norm.txt.gz|0.|0.|65.9440|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.9440}
6217|211.878788|-29.484848|20.1085|20.1085|20.1085|20.1085|20.1085|20.1085|sed_flat_norm.txt.gz|0.|0.|65.9530|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.9530}
6218|211.878788|-29.454545|20.1090|20.1090|20.1090|20.1090|20.1090|20.1090|sed_flat_norm.txt.gz|0.|0.|65.9620|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.9620}
6219|211.878788|-29.424242|20.1095|20.1095|20.1095|20.1095|20.1095|20.1095|sed_flat_norm.txt.gz|0.|0.|65.9710|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.9710}
6220|211.878788|-29.393939|20.1100|20.1100|20.1100|20.1100|20.1100|20.1100|sed_flat_norm.txt.gz|0.|0.|65.9800|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.9800}
6221|211.878788|-29.363636|20.1105|20.1105|20.1105|20.1105|20.1105|20.1105|sed_flat_norm.txt.gz|0.|0.|65.9890|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':56.9890}
6222|211.878788|-29.333333|20.1110|20.1110|20.1110|20.1110|20.1110|20.1110|sed_flat_norm.txt.gz|0.|0.|65.9980|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':56.9980}
6223|211.878788|-29.303030|20.1115|20.1115|20.1115|20.1115|20.1115|20.1115|sed_flat_norm.txt.gz|0.|0.|66.0070|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':57.0070}
6224|211.878788|-29.272727|20.1120|20.1120|20.1120|20.1120|20.1120|20.1120|sed_flat_norm.txt.gz|0.|0.|66.0160|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':57.0160}
6225|211.878788|-29.242424|20.1125|20.1125|20.1125|20.1125|20.1125|20.1125|sed_flat_norm.txt.gz|0.|0.|66.0250|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':57.0250}
